,special,podcast,podcast_airdate,podcast_sequence,radio_airdate,radio_sequence,song,artist,album,time,notes,break,asin,itunes,source
,,,,,2018-02-27,29,Meme les plus grands ont des moments de faiblesse,Les Wampas,Evangelisti,3:30,Some French ya-ya punk for y’all,,,,kafm
,,,,,2018-02-27,30,I Love LA,Starcrawler,Starcrawler,3:18,Echoes of L7,,,,kafm
,,,,,2018-02-27,31,Nickel And A Storm,Marble Party,Sometimes A Great Ocean,4:22,Sounding like Kevin Seconds,,,,kafm
,,,,,2018-02-27,32,,,,,,X,,,kafm
,,,,,2018-02-27,33,Don't Touch Me,Brak,,0:51,Good advice,,,,kafm
,,,,,2018-02-27,34,Mommy,The Slackers,,3:01,So laid back,,,,kafm
,,,,,2018-02-27,35,Take The Skinheads Bowling,Artichoke,Echoes From The Century Next Door,4:24,A whacked-out version,,,,kafm
,,,,,2018-02-27,36,Tear Us Apart,Swear And Shake,The Sound Of Letting Go,3:47,Nice AM radio arrangements,,,,kafm
,,,,,2018-02-27,37,,,,,,X,,,kafm
,,,,,2018-02-27,38,All These Worlds Are Yours,Holy,All These Worlds Are Yours,8:54,So long and worth it,,,,kafm
,,,,,2018-02-27,39,Colonizer,tUnE-yArDs,I can feel you creep into my private life,3:54,Ends weird,,,,kafm
,,,,,2018-02-27,40,Whitest Boy on the Beach,Fat White Family,Songs For Our Mothers,4:53,Bring sunscreen,,,,kafm
,,,,,2018-02-27,41,,,,,,X,,,kafm
,,,,,2018-02-27,42,Unglued,Mo Kenney,The Details,2:59,Dual vocalizing,,,,kafm
,,,,,2018-02-27,43,Spectacular,Graham Coxon,,2:48,From Bleh,,,,kafm
,,,,,2018-02-27,44,I Feel Just Like A Child,Devendra Banhart,Pay Close Attention : XL Recordings,4:46,Somewhat entrancing,,,,kafm
,,,,,2018-02-27,45,Yr Throat,Jeff Rosenstock,POST-,2:47,Thundering along,,,,kafm
,,,,,2018-02-27,46,,,,,,X,,,kafm
,,,,,2018-02-27,47,Punk Rock Girl,Philly Boy Roy,Dr. Demento Covered in Punk (Disc 2),3:13,Fantastic rendition,,,,kafm
,,,,,2018-02-27,48,Julianne,Ben Folds Five,,2:31,I got my bag of trash,,,,kafm
,,,,,2018-02-27,49,The Little Things,Southern Culture On The Sklds,Dig This,2:36,The little things will do you in,,,,kafm
,,,,,2018-02-27,50,,,,,,X,,,kafm
,,,,,2018-02-27,51,Don't You Still Want Me,Andrea Perry,,2:45,Delicate,,,,kafm
,,,,,2018-02-27,52,No Hugging No Learning,Teenage Bottlerocket,Stealing the Covers,1:10,"Dang, it's over already",,,,kafm
,,,,,2018-02-27,53,Tightly Wound,The Capes,,3:40,Angular boogie,,,,kafm
,,,,,2018-02-27,54,Watching Him Fade Away,Mac DeMarco,This Old Dog,2:23,Life is sad,,,,kafm
,,,,,2018-02-27,55,,,,,,X,,,kafm
,,,,,2018-02-27,56,I'll Fly Away,Gillian Welch/Alison Krauss,,3:58,O Brother,,,,kafm
March 2018,,,,,,,,,,,,,,,
,,,,,2018-03-20,00,,,,,,X,,,kafm
,,,,,2018-03-20,01,Beat on the Brat,"""Weird Al"" Yankovic",Dr. Demento Covered in Punk (Disc 2),2:35,1 of 16,,,,kafm
,,,,,2018-03-20,02,Stardust,Grand Analog,Survival EP,1:31,2 of 16,,,,kafm
,,,,,2018-03-20,03,Sunny Day Girls,Sun Seeker,Biddeford [EP],3:20,3 of 16,,,,kafm
,,,,,2018-03-20,04,,,,,,X,,,kafm
,,,,,2018-03-20,05,Heard It On The X,Tenderloin,,2:26,4 of 16,,,,kafm
,,,,,2018-03-20,06,Mad Lucas,The Breeders,Geoffrey,4:37,5 of 16,,,,kafm
,,,,,2018-03-20,07,La Primavera,Manu Chao,Baionarena [Deluxe Edition] CD1,8:16,6 of 16,,,,kafm
,,,,,2018-03-20,08,Cheap Reward (Honky Tonk Demo),Elvis Costello,,2:18,7 of 16,,,,kafm
,,,,,2018-03-20,09,,,,,,X,,,kafm
,,,,,2018-03-20,10,Waste Station 9,Dean Ween Group,Rock 2,2:51,8 of 16,,,,kafm
,,,,,2018-03-20,11,Meximelt,Southern Culture on the Skids,Santo Swings!,4:24,9 of 16,,,,kafm
,,,,,2018-03-20,12,Independent Women Part 1 (A capella)/Dreadlock Holiday,2 Many DJs,,3:30,10 of 16,,,,kafm
,,,,,2018-03-20,13,Conoid Tone,Higher Intelligence Agency,,5:53,11 of 16,,,,kafm
,,,,,2018-03-20,14,,,,,,X,,,kafm
,,,,,2018-03-20,15,Sinking In The Sand,Hanni El Khatib,Head In The Dirt,2:30,12 of 16,,,,kafm
,,,,,2018-03-20,16,Every Night,Paul McCartney,,2:40,13 of 16,,,,kafm
,,,,,2018-03-20,17,Loves Me Like A Rock,The Wailin' Jennys,Fifteen,2:26,14 of 16,,,,kafm
,,,,,2018-03-20,18,English Towns,The Stranglers,,2:12,15 of 16,,,,kafm
,,,,,2018-03-20,19,,,,,,X,,,kafm
,,,,,2018-03-20,20,Three Little Birds,Bob Marley,,3:02,16 of 16,,,,kafm
,,,,,2018-03-20,21,,,,,,X,,,kafm
,,,,,2018-03-20,22,Balloon Man,Artichoke,Echoes From The Century Next Door,3:32,1 of 15,,,,kafm
,,,,,2018-03-20,23,Boom Boom Room,Here Come The Mummies,Here Come The Mummies,3:54,2 of 15,,,,kafm
,,,,,2018-03-20,24,Go!,Willie Wisely,,2:27,3 of 15,,,,kafm
,,,,,2018-03-20,25,,,,,,X,,,kafm
,,,,,2018-03-20,26,Six Flags in F or G,Surfer Blood,Snowdonia,5:23,4 of 15,,,,kafm
,,,,,2018-03-20,27,Fleshsweatpush,Death By Unga Bunga,Fight! EP,3:09,5 of 15,,,,kafm
,,,,,2018-03-20,28,Raw Evolution,Warbly Jets,Warbly Jets,2:58,6 of 15,,,,kafm
,,,,,2018-03-20,29,Eus Keus?,Gwenno,Le Kov,5:01,7 of 15,,,,kafm
,,,,,2018-03-20,30,,,,,,X,,,kafm
,,,,,2018-03-20,31,Premonition / ◯ / It Shines Through,Holy,All These Worlds Are Yours,6:38,8 of 15,,,,kafm
,,,,,2018-03-20,32,The Creeper,Steve Hancoff,,2:50,9 of 15,,,,kafm
,,,,,2018-03-20,33,Punchy,Mo Kenney,The Details,2:17,10 of 15,,,,kafm
,,,,,2018-03-20,34,Ambient Obituary,Milk Cult,,1:35,11 of 15,,,,kafm
,,,,,2018-03-20,35,,,,,,X,,,kafm
,,,,,2018-03-20,36,Skankin' To The Beat,Fishbone,,3:31,12 of 15,,,,kafm
,,,,,2018-03-20,37,Rise Above Evil (Live),The Paradimes,Genius By The Mile,3:41,13 of 15,,,,kafm
,,,,,2018-03-20,38,Lampoon,Shame,Songs Of Praise,2:34,14 of 15,,,,kafm
,,,,,2018-03-20,39,All I Have To Do Is Dream,The Dandy Warhols,,2:40,15 of 15,,,,kafm
,,,,,2018-03-20,40,,,,,,X,,,kafm
,,,,,2018-03-20,41,12XU,Minor Threat,,1:04,1 of 14,,,,kafm
,,,,,2018-03-20,42,First I Look at the Purse,Yo La Tengo,Murder in the Second Degree,2:21,2 of 14,,,,kafm
,,,,,2018-03-20,43,Mess of Wires,METZ,Strange Peace,3:29,3 of 14,,,,kafm
,,,,,2018-03-20,44,,,,,,X,,,kafm
,,,,,2018-03-20,45,Beach Life-In-Death,Car Seat Headrest,Twin Fantasy: Mirror To Mirror,12:11,4 of 14,,,,kafm
,,,,,2018-03-20,46,ABC 123,tUnE-yArDs,I can feel you creep into my private life,3:34,5 of 14,,,,kafm
,,,,,2018-03-20,47,Pico & Sepulveda,Osaka Popstar,Dr. Demento Covered in Punk (Disc 2),2:25,6 of 14,,,,kafm
,,,,,2018-03-20,48,Children of The Popcorn,Messer Chups,Taste the Blood of Guitaracula,2:39,7 of 14,,,,kafm
,,,,,2018-03-20,49,,,,,,X,,,kafm
,,,,,2018-03-20,50,Core,The Cardiacs,,2:32,8 of 14,,,,kafm
,,,,,2018-03-20,51,Money Mark,Brendan Canning,Home Wrecking Years,4:26,9 of 14,,,,kafm
,,,,,2018-03-20,52,I'm Your Mom,The Flamenco A Go Go,,2:48,10 of 14,,,,kafm
,,,,,2018-03-20,53,,,,,,X,,,kafm
,,,,,2018-03-20,54,Poor Traits Of The Artist,Ron Gallo,Heavy Meta,2:56,11 of 14,,,,kafm
,,,,,2018-03-20,55,El Cuchipe (Cancio Boliviana),Los Lobos,,2:20,12 of 14,,,,kafm
,,,,,2018-03-20,56,World Full of Cops,Paleface,,3:02,13 of 14,,,,kafm
,,,,,2018-03-20,57,,,,,,X,,,kafm
,,,,,2018-03-20,58,Dark Oscillations,Loma,Loma,5:37,14 of 14,,,,kafm
April 2018,,,,,,,,,,,,,,,
,,,,,2018-04-03,00,,,,,,X,,,kafm
,,,,,2018-04-03,01,Garbageman,William Shatner,Dr. Demento Covered in Punk (Disc 1),3:36,Nobody trashes it like the Shat,,,,kafm
,,,,,2018-04-03,02,Hiedra Venenosa,Mexican Institute Of Sound,,2:51,She’s poison ivy,,,,kafm
,,,,,2018-04-03,03,A Tear for Eddie,Ween,,4:49,Tribute to Funkadelic,,,,kafm
,,,,,2018-04-03,04,,,,,,X,,,kafm
,,,,,2018-04-03,05,Show Me The Sun,Belle & Sebastian,How To Solve Our Human Problems,3:53,Show me the psychedelic,,,,kafm
,,,,,2018-04-03,06,Tir Ha Mor,Gwenno,Le Kov,4:11,In Cornish,,,,kafm
,,,,,2018-04-03,07,Jessi,Noble Son,Joy In Violence,2:49,Drag the drag,,,,kafm
,,,,,2018-04-03,08,Seagull,Ed Schrader's Music Beat,Riddles,5:18,Lowdown snapping,,,,kafm
,,,,,2018-04-03,09,,,,,,X,,,kafm
,,,,,2018-04-03,10,Absolute Loser,Fruit Bats,Absolute Loser,3:52,Pastoral times,,,,kafm
,,,,,2018-04-03,11,Odds,Ephrata,Ephrata,2:34,Lovely twee harmonies,,,,kafm
,,,,,2018-04-03,12,Lonesome Graveyard,House Of Freaks,,2:35,Exquisitely spooky,,,,kafm
,,,,,2018-04-03,13,,,,,,X,,,kafm
,,,,,2018-04-03,14,Grifting,Timber Timbre,"Sincerely, Future Pollution",4:21,Polyrythmic,,,,kafm
,,,,,2018-04-03,15,It's Alright for You,The Police,Reggatta de Blanc,3:13,"Don’t panic, be manic",,,,kafm
,,,,,2018-04-03,16,One That Lights Up (Andi Domo Ikang Uwem Mi),Ibibio Sound Machine,Uyai,3:38,Afrosoul,,,,kafm
,,,,,2018-04-03,17,,,,,,X,,,kafm
,,,,,2018-04-03,18,A Rapper's Reputation,Sir Mix-A-Lot,,5:03,As much as I can handle,,,,kafm
,,,,,2018-04-03,19,,,,,,X,,,kafm
,,,,,2018-04-03,20,The Robots,The Bad Plus,It's Hard,3:31,Nailed it,,,,kafm
,,,,,2018-04-03,21,Underwater,The Gentle People,,6:09,Bubbling up,,,,kafm
,,,,,2018-04-03,22,White Glass,Loma,Loma,4:12,Don’t stop running,,,,kafm
,,,,,2018-04-03,23,,,,,,X,,,kafm
,,,,,2018-04-03,24,Goldfish II,Naked Giants,Sluff,3:21,Lovely guitar stabbings,,,,kafm
,,,,,2018-04-03,25,Memories,The Extra Glenns,,4:00,Leonard could sure write them,,,,kafm
,,,,,2018-04-03,26,Health Food Store,White Hassle,The Death of Song,3:37,$30 or a suit of gold,,,,kafm
,,,,,2018-04-03,27,Piranas Are A Very Tricky Species,Mark Mothersbaugh,,1:20,Bring the Krupa,,,,kafm
,,,,,2018-04-03,28,,,,,,X,,,kafm
,,,,,2018-04-03,29,Wish ㍛,Holy,All These Worlds Are Yours,5:01,Let the musical narcotic take hold,,,,kafm
,,,,,2018-04-03,30,Shapeshifter,Warbly Jets,Warbly Jets,2:18,"Mmmmmm, fuzzy",,,,kafm
,,,,,2018-04-03,31,Ha-Ha,Emiliana Torrini,,3:16,Sardonic is the word,,,,kafm
,,,,,2018-04-03,32,,,,,,X,,,kafm
,,,,,2018-04-03,33,Battle Hymn (Of The Magi),Oberon Rose,Tell Me All About It,4:26,Creeping up,,,,kafm
,,,,,2018-04-03,34,When You Sleep,Japancakes,,4:12,MVB + pedal steel were made for each other,,,,kafm
,,,,,2018-04-03,35,Solid Gold,Eagles of Death Metal,,4:20,When they were weird,,,,kafm
,,,,,2018-04-03,36,Big Foot,Messer Chups,Taste the Blood of Guitaracula,3:00,Cryptozoology at its finest,,,,kafm
,,,,,2018-04-03,37,,,,,,X,,,kafm
,,,,,2018-04-03,38,Heart To Reveal,Marble Party,Sometimes A Great Ocean,5:15,Teenagefanclubesque,,,,kafm
,,,,,2018-04-03,39,Pleasure Dome 12,Logan's Sanctuary,,4:46,Come visit,,,,kafm
,,,,,2018-04-03,40,Fight!,Death By Unga Bunga,Fight! EP,3:11,Bay City Lizzy,,,,kafm
,,,,,2018-04-03,41,,,,,,X,,,kafm
,,,,,2018-04-03,42,My Boy (Twin Fantasy),Car Seat Headrest,Twin Fantasy,2:53,Meandering pathways,,,,kafm
,,,,,2018-04-03,43,Flambee Montalbanaise,Stacy Phillips,,3:10,Slide fireworks,,,,kafm
,,,,,2018-04-03,44,The Heart Of Palm,Dean Ween Group,Rock 2,3:50,It’s not for everyone,,,,kafm
,,,,,2018-04-03,45,Watch Your Girl,Mood Elevator,,3:54,Detroit steel,,,,kafm
,,,,,2018-04-03,46,,,,,,X,,,kafm
,,,,,2018-04-03,47,Christopher Walken,Sir Millard Mulch,,0:57,Doesn’t get more metal than Christopher Walken,,,,kafm
,,,,,2018-04-03,48,New Years Eve,American Pleasure Club,A Whole Fucking Lifetime of This,2:14,Somewhat like the Clash,,,,kafm
,,,,,2018-04-03,49,B'Boom,King Crimson,Thrak,4:11,Subtle backbeat,,,,kafm
,,,,,2018-04-03,50,,,,,,X,,,kafm
,,,,,2018-04-03,51,The Prince,Madness,The Peel Sessions,3:20,"Prince Buster, that is",,,,kafm
,,,,,2018-04-03,52,Madeline,Mr. Elevator & The Brain Hotel,When the Morning Greets You,4:29,Twinkly AM melody,,,,kafm
,,,,,2018-04-03,53,Jump (feat Elisa Godino - Club mix),Kiss Me Yesterday,The Electro Swing Revolution Vol 7,4:58,Boogie to midnight,,,,kafm
,,,,,2018-04-03,54,,,,,,X,,,kafm
,,,,,2018-04-03,55,Avila,Dylan Group,,6:28,The bells… the bells,,,,kafm
,,,,,2018-04-17,00,,,,,,X,,,kafm
,,,,,2018-04-17,01,Chamber For Sleep (Part One),Screaming Females,All At Once,5:38,Infectious stuff,,,,kafm
,,,,,2018-04-17,02,Fingerbangin,Dean Ween Group,Rock 2,2:38,Makin’ wozee,,,,kafm
,,,,,2018-04-17,03,As You Cry,The Hush Sound,,3:25,Wait for the big chorus,,,,kafm
,,,,,2018-04-17,04,,,,,,X,,,kafm
,,,,,2018-04-17,05,Eight Miles High,Telamor,Crush,3:18,Via the Byrds,,,,kafm
,,,,,2018-04-17,06,Monkey Rag,Asylum Street Spankers,,3:23,Your eyes may be brown but,,,,kafm
,,,,,2018-04-17,07,Nazca Lines Of Peru,The Mercury Program,,4:29,Good vibes,,,,kafm
,,,,,2018-04-17,08,Seventeen,Ladytron,,4:38,Prime number,,,,kafm
,,,,,2018-04-17,09,,,,,,X,,,kafm
,,,,,2018-04-17,10,Eighties,Killing Joke,,3:37,Time travel,,,,kafm
,,,,,2018-04-17,11,Paris,Moondog,,3:27,Wild and unique,,,,kafm
,,,,,2018-04-17,12,Mazuzu,West Nkosi,South African Legends,4:49,Get tropical,,,,kafm
,,,,,2018-04-17,13,,,,,,X,,,kafm
,,,,,2018-04-17,14,Great Australian Bite,Jen Cloher,Jen Cloher,4:43,Slow drag,,,,kafm
,,,,,2018-04-17,15,Bae,The Front Bottoms,Going Grey,2:56,Mellowing out,,,,kafm
,,,,,2018-04-17,16,Weirdo,Five-Eight,,4:17,Close to home,,,,kafm
,,,,,2018-04-17,17,,,,,,X,,,kafm
,,,,,2018-04-17,18,Daftendirekt,Daft Punk,Homework,2:47,Let's hear it for filters,,,,kafm
,,,,,2018-04-17,19,Up Early In The Morning,Jennyanykind,,5:07,It me,,,,kafm
,,,,,2018-04-17,20,Collegiate Dope Slingaz,All That,,4:08,True story,,,,kafm
,,,,,2018-04-17,21,3's & 7's,Queens Of The Stone Age,Era Vulgaris,3:34,Off beats,,,,kafm
,,,,,2018-04-17,22,,,,,,X,,,kafm
,,,,,2018-04-17,23,Christmas Day,Squeeze,,3:52,It’s not Xmas,,,,kafm
,,,,,2018-04-17,24,Forget Me,Born Ruffians,"Uncle, Duke & The Chief",3:36,"Yell it out, man",,,,kafm
,,,,,2018-04-17,25,My Strange Uncles From Abroad,Gogol Bordello,,5:20,Everyone should have one,,,,kafm
,,,,,2018-04-17,26,Re-Format,MOTOR,,4:11,Wheezy beeps,,,,kafm
,,,,,2018-04-17,27,,,,,,X,,,kafm
,,,,,2018-04-17,28,Fell In Love With A Girl,The White Stripes,,1:50,Watch the LEGO video,,,,kafm
,,,,,2018-04-17,29,Westside Angst,that dog.,that dog.,1:50,Slopped genius,,,,kafm
,,,,,2018-04-17,30,Me & My Babysitter,Ill Ease,,3:25,Uh huh,,,,kafm
,,,,,2018-04-17,31,Who Is Speaking?,Loma,Loma,2:15,Subtle,,,,kafm
,,,,,2018-04-17,32,,,,,,X,,,kafm
,,,,,2018-04-17,33,Rust,Ed Schrader's Music Beat,Riddles,2:27,Aggressive stuff,,,,kafm
,,,,,2018-04-17,34,Lipstick Twang,Messer Chups,Taste the Blood of Guitaracula,1:48,Twang away,,,,kafm
,,,,,2018-04-17,35,Stop Your Sobbing,The Kinks,,2:06,Made famous by the Pretenders,,,,kafm
,,,,,2018-04-17,36,Bowie,Flight Of The Conchords,,3:16,"Do you read me, Lieutenant Bowie?",,,,kafm
,,,,,2018-04-17,37,,,,,,X,,,kafm
,,,,,2018-04-17,38,Daromres y'n Howl,Gwenno,Le Kov,3:17,Like Stereolab,,,,kafm
,,,,,2018-04-17,39,My Little Humidor,Galactic,Organ-ized: All-Star Tribute To The B-3 Organ,4:00,Organ funk,,,,kafm
,,,,,2018-04-17,40,60 Cycle,Marble Party,Sometimes A Great Ocean,5:28,Starting slow,,,,kafm
,,,,,2018-04-17,41,,,,,,X,,,kafm
,,,,,2018-04-17,42,You Really Got Me / Song 2,Artichoke,Echoes From The Century Next Door,3:42,They go together,,,,kafm
,,,,,2018-04-17,43,Hope,Internal/External,,4:04,Slick bass,,,,kafm
,,,,,2018-04-17,44,Solid Grease,This Is The Kit,Moonshine Freeze,3:48,Vocal acrobatics,,,,kafm
,,,,,2018-04-17,45,Dead Alien,Naked Giants,Sluff,4:25,Whanging away,,,,kafm
,,,,,2018-04-17,46,,,,,,X,,,kafm
,,,,,2018-04-17,47,Edward II,Julia P. Hersheimer,,4:07,Rollicking shanty,,,,kafm
,,,,,2018-04-17,48,Stop Smoking (We Love You),Car Seat Headrest,Twin Fantasy,1:29,For the quitters,,,,kafm
,,,,,2018-04-17,49,Shampoo,Elvis Perkins In Dearland,,4:21,Swagger in,,,,kafm
,,,,,2018-04-17,50,,,,,,X,,,kafm
,,,,,2018-04-17,51,Meet Me At The Club House,Quintron,,3:11,Groovy wobble,,,,kafm
,,,,,2018-04-17,52,Hanging On The Telephone,L7,Fast And Frightening (CD1),2:10,By the Nerves,,,,kafm
,,,,,2018-04-17,53,Mess Of Wires,METZ,Strange Peace,3:29,Do not the stop,,,,kafm
,,,,,2018-04-17,54,,,,,,X,,,kafm
,,,,,2018-04-17,55,Contra,Moon Hooch,,4:06,Acid brass,,,,kafm
May 2018,,,,,,,,,,,,,,,
,,,,,2018-05-01,00,,,,,,X,,,kafm
,,,,,2018-05-01,01,TV,Naked Giants,Sluff,6:30,Da hurky kurky,,,,kafm
,,,,,2018-05-01,02,Moscow Fever,Slonovski Bal,,4:05,Russian reggae breakdown,,,,kafm
,,,,,2018-05-01,03,One Another,Mac DeMarco,This Old Dog,2:46,Mellow out with DeMarco,,,,kafm
,,,,,2018-05-01,04,,,,,,X,,,kafm
,,,,,2018-05-01,05,Under The Wheels,Dr. Dog,Critical Equation,3:51,Rolling along,,,,kafm
,,,,,2018-05-01,06,The Elephant Never Forgets,Jean Jacques Perrey,Moog Indigo,2:28,El Chavo!,,,,kafm
,,,,,2018-05-01,07,The Man,Goat Girl,Goat Girl,3:10,Don’t mess with,,,,kafm
,,,,,2018-05-01,08,Baby Come Over,Brisa Roché,Invisible 1,3:03,Sweatpants!,,,,kafm
,,,,,2018-05-01,09,,,,,,X,,,kafm
,,,,,2018-05-01,10,"Lydia, The Tattooed Lady",The Dead Milkmen,Dr. Demento Covered in Punk (Disc 2),2:53,Still relevant,,,,kafm
,,,,,2018-05-01,11,So What,The Pack A.D.,Positive Thinking,2:50,Relentless Canadia,,,,kafm
,,,,,2018-05-01,12,Polka Dots,Dr. Octagon,Moosebumps: An Exploration Into Modern Day Horripilation,4:37,He’s back,,,,kafm
,,,,,2018-05-01,13,,,,,,X,,,kafm
,,,,,2018-05-01,14,Tricky,Born Ruffians,"Uncle, Duke & The Chief",3:09,Whooooop!,,,,kafm
,,,,,2018-05-01,15,Can't Stop,Le Galaxie,Pleasure,5:05,Tick tock track,,,,kafm
,,,,,2018-05-01,16,Telebones,RUG,Bleenex (10 Year Anniversary Edition),5:45,Like old Lips,,,,kafm
,,,,,2018-05-01,17,"Nothing, Nowhere",Quasi,,3:13,Haunt a piano,,,,kafm
,,,,,2018-05-01,18,,,,,,X,,,kafm
,,,,,2018-05-01,19,Gonna Die Alone,Hanni El Khatib,Savage Times,3:19,Slinking around,,,,kafm
,,,,,2018-05-01,20,See Through Sound,John Wilkes Booze,,3:58,The girl is magic,,,,kafm
,,,,,2018-05-01,21,Mekon's Rock'n'Roll,The Mekons,,3:46,Give it to me,,,,kafm
,,,,,2018-05-01,22,,,,,,X,,,kafm
,,,,,2018-05-01,23,Tenderness,Casper Fandango And His Tiny Sick Tears,,4:10,One of my favorite covers ever,,,,kafm
,,,,,2018-05-01,24,When It Lands,Rainbow Kitten Surprise,"How To: Friend, Love, Freefall",4:29,Insistent,,,,kafm
,,,,,2018-05-01,25,Glass House,Screaming Females,All At Once,3:44,Que drama,,,,kafm
,,,,,2018-05-01,26,,,,,,X,,,kafm
,,,,,2018-05-01,27,Out of the Woods,Little Jack Melody,,4:29,A bit of cabaret,,,,kafm
,,,,,2018-05-01,28,Gelatin Mode,Post Animal,When I Think Of You In A Castle,5:48,Get out of its way,,,,kafm
,,,,,2018-05-01,29,The Lunatics (Have Taken Over The Asylum),Fun Boy Three,,3:16,They’re watching every move we make,,,,kafm
,,,,,2018-05-01,30,,,,,,X,,,kafm
,,,,,2018-05-01,31,Rough Moss,Makeness,Loud Patterns,5:17,The secret beat,,,,kafm
,,,,,2018-05-01,32,Clockout,Devo,Duty Now For The Future,2:47,Not quite yet,,,,kafm
,,,,,2018-05-01,33,Pleasure Theme Song,Boy Eats Drum Machine,,4:23,Hard hitting,,,,kafm
,,,,,2018-05-01,34,Suddenly,Bishop Allen,,2:56,Swoopy,,,,kafm
,,,,,2018-05-01,35,,,,,,X,,,kafm
,,,,,2018-05-01,36,Can't Stop The Rock,The Jesus & Mary Chain,Damage And Joy,3:22,"No, can’ts",,,,kafm
,,,,,2018-05-01,37,You Know It,Colony House,Only The Lonely,3:02,Summer driving music,,,,kafm
,,,,,2018-05-01,38,Laughing Owl,John Zorn,,4:45,Good vibes,,,,kafm
,,,,,2018-05-01,39,,,,,,X,,,kafm
,,,,,2018-05-01,40,Ghost Highway,Mazzy Star,,3:26,Reverberation,,,,kafm
,,,,,2018-05-01,41,Rosaline,Telamor,Crush,3:29,Jangled out,,,,kafm
,,,,,2018-05-01,42,Night Terror,A Giant Dog,Toy,2:34,Dragged along at high speed,,,,kafm
,,,,,2018-05-01,43,,,,,,X,,,kafm
,,,,,2018-05-01,44,Always See Your Face,Love,,3:21,Unsung heroes,,,,kafm
,,,,,2018-05-01,45,Give Give,Blonde Redhead,3 O'Clock [EP],3:59,Slow approach,,,,kafm
,,,,,2018-05-01,46,Balla Balla,Brazilian Girls,Let's Make Love,4:44,Strut across the room,,,,kafm
,,,,,2018-05-01,47,,,,,,X,,,kafm
,,,,,2018-05-01,48,The Chain,Poi Dog Pondering,,5:09,Beep boop,,,,kafm
,,,,,2018-05-01,49,Mercedez Benz,Petty Booka,,3:46,Updated!,,,,kafm
,,,,,2018-05-01,50,Keep It Surreal,Ride,Tomorrow's Shore [EP],3:12,That old noise,,,,kafm
,,,,,2018-05-01,51,,,,,,X,,,kafm
,,,,,2018-05-01,52,So Live!,Soulive,Get Down,7:52,Clever name,,,,kafm
,,,,,2018-05-15,00,,,,,,X,,,kafm
,,,,,2018-05-15,01,Dirtpicker,Post Animal,When I Think Of You In A Castle,5:29,So much King Gizzard,,,,kafm
,,,,,2018-05-15,02,Bear Witness IV,Dr. Octagon,Moosebumps: An Exploration Into Modern Day Horripilation,4:31,A fourth chapter was necessary,,,,kafm
,,,,,2018-05-15,03,Party At Ground Zero,Fishbone,,6:31,With full circus introduction,,,,kafm
,,,,,2018-05-15,04,,,,,,X,,,kafm
,,,,,2018-05-15,05,Where My Boys At,Brandon Can't Dance,Graveyard Of Good Times,2:43,Drag me to the club,,,,kafm
,,,,,2018-05-15,06,Treacle,Hefner,Dead Media,0:49,Brief respite,,,,kafm
,,,,,2018-05-15,07,Nite Skool,Marble Party,Sometimes A Great Ocean,4:17,For Hannah!,,,,kafm
,,,,,2018-05-15,08,Peek-a-Boo!,Devo,"Oh, No! It's Devo",3:04,As heard on my Walkman countless times,,,,kafm
,,,,,2018-05-15,09,,,,,,X,,,kafm
,,,,,2018-05-15,10,Party To End,Push Kings,,3:48,Summer music,,,,kafm
,,,,,2018-05-15,11,Why Do You Have So Much Fun Without Me?,Barcelona,Simon Basic,3:37,The nerdiest of nerd rock,,,,kafm
,,,,,2018-05-15,12,Green,Ken Nordine,,1:32,Green can be a PROBLEM,,,,kafm
,,,,,2018-05-15,13,,,,,,X,,,kafm
,,,,,2018-05-15,14,Black Champaign,The Starlight Mints,,3:25,Almost like the Cure,,,,kafm
,,,,,2018-05-15,15,Have You Seen Her Face,Southern Culture On The Skids,,2:22,Chris Hillman’s best,,,,kafm
,,,,,2018-05-15,16,Arboles De La Barranca,Nortec (Bostich+Fussible),,3:47,Desert beat,,,,kafm
,,,,,2018-05-15,17,It Don't Matter,Grand Marquis,Brighter Days,5:20,Cooldown jazz,,,,kafm
,,,,,2018-05-15,18,,,,,,X,,,kafm
,,,,,2018-05-15,19,Night Shift,Lucy Dacus,Historian,6:32,Long and heartfelt,,,,kafm
,,,,,2018-05-15,20,Strangers,Portishead,,3:58,Cavernous dainty,,,,kafm
,,,,,2018-05-15,21,Everything Is Now,Belle & Sebastian,How To Solve Our Human Problems,5:28,Classic Scottish soul,,,,kafm
,,,,,2018-05-15,22,,,,,,X,,,kafm
,,,,,2018-05-15,23,Nobody Move,Hanni El Khatib,Head In The Dirt,2:31,Fuzz LA,,,,kafm
,,,,,2018-05-15,24,Fish Heads,Osaka Popstar,Dr. Demento Covered in Punk (Disc 1),1:43,Chunkier fish heads,,,,kafm
,,,,,2018-05-15,25,PYC,Metal Molly,,3:43,Plastiscine people,,,,kafm
,,,,,2018-05-15,26,,,,,,X,,,kafm
,,,,,2018-05-15,27,Wild Wild Web,Brazilian Girls,Let's Make Love,4:18,I dig it,,,,kafm
,,,,,2018-05-15,28,Letter to a Pretty Girl,The Avett Brothers,,3:19,It's a bit intimate,,,,kafm
,,,,,2018-05-15,29,Be Hurt,Eels,The Deconstruction,3:59,Good to have E back,,,,kafm
,,,,,2018-05-15,30,,,,,,X,,,kafm
,,,,,2018-05-15,31,Wrong Side Of The Tracks,Hugh Cornwell,,3:38,Crosstown depression,,,,kafm
